course_code,course_name,link
PLS 569,International Relations of Eurasia,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3106?entityType=Course&reportId=422
PLS 572,"Negotiation, Cooperation and Strategy",https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2511?entityType=Course&reportId=422
PLS 574,Public Choice and Public Policy,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2837?entityType=Course&reportId=422
PLS 581,Independent Study in Political Science,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2488?entityType=Course&reportId=422
PLS 596,Thesis Preparation,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2489?entityType=Course&reportId=422
PLS 597,Research for Thesis,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2490?entityType=Course&reportId=422
PLS 598,MA Thesis I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2491?entityType=Course&reportId=422
PLS 599,MA Thesis II,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2492?entityType=Course&reportId=422
PLS 710,Quantitative Research Methods,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2836?entityType=Course&reportId=422
PLS 711,Qualitative Methods in Political Science,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2395?entityType=Course&reportId=422
PLS 715,Maximum Likelihood Models,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2509?entityType=Course&reportId=422
PLS 716,Experimental Political Science,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2785?entityType=Course&reportId=422
PLS 717,Scientific Research in Political Science,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2545?entityType=Course&reportId=422
PLS 722,Just War Theory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2812?entityType=Course&reportId=422
PLS 723,Immigration Theory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2493?entityType=Course&reportId=422
PLS 726,"Hannah Arendt on Power, Violence, and Revolution",https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2494?entityType=Course&reportId=422
PLS 731,Politics and Governance of the Russian Federation,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2508?entityType=Course&reportId=422
PLS 732,Comparative Democratization,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2645?entityType=Course&reportId=422
PLS 733,Homeland Security,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2527?entityType=Course&reportId=422
PLS 734,Text Analysis and Political Communication in the Information Age,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2528?entityType=Course&reportId=422
PLS 737,Nationalism and Multi-Ethnic Governance,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2529?entityType=Course&reportId=422
PLS 740,Core Seminar in Comparative Politics,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2778?entityType=Course&reportId=422
PLS 741,Advanced Topics in Comparative Politics,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2779?entityType=Course&reportId=422
PLS 745,Political Violence,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2646?entityType=Course&reportId=422
PLS 746,The Politics of Immigration Control,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2530?entityType=Course&reportId=422
PLS 747,Comparative Political Parties,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2531?entityType=Course&reportId=422
PLS 748,Comparative Electoral System,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2551?entityType=Course&reportId=422
PLS 749,Politics and Governance of the Gulf,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2532?entityType=Course&reportId=422
PLS 750,Core Seminar in IR,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2791?entityType=Course&reportId=422
PLS 751,Advanced Topics in International Relations,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2828?entityType=Course&reportId=422
PLS 752,The United Nations System,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2483?entityType=Course&reportId=422
PLS 755,The Politics of Arms in International Relations,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2526?entityType=Course&reportId=422
PLS 757,International Security and Conflict,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2538?entityType=Course&reportId=422
PLS 758,International Organization,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2482?entityType=Course&reportId=422
PLS 759,International Conflict Processes,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2539?entityType=Course&reportId=422
PLS 760,Environmental Politics,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2829?entityType=Course&reportId=422
PLS 765,Politics of International Finance,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2901?entityType=Course&reportId=422
PLS 768,Internation Relations of Asia,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2830?entityType=Course&reportId=422
PLS 769,International Relations of Eurasia,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3102?entityType=Course&reportId=422
PLS 774,Public Choice and Public Policy,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2831?entityType=Course&reportId=422
PLS 781,Independent Study in Political Science,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2777?entityType=Course&reportId=422
POL 101,Beginning Polish,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2714?entityType=Course&reportId=422
POL 102,Beginning Polish II,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2715?entityType=Course&reportId=422
PUBH 501,Principles of Public Health Problem Solving,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/641?entityType=Course&reportId=422
PUBH 511,Inferential Biostatistics,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/632?entityType=Course&reportId=422
PUBH 512,Biostatistical Modeling and Sampling,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/633?entityType=Course&reportId=422
PUBH 521,Principles of Analytical Epidemiology,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/644?entityType=Course&reportId=422
PUBH 522,Advanced Analytical Epidemiology,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/645?entityType=Course&reportId=422
PUBH 528,Qualitative Research Methods,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/637?entityType=Course&reportId=422
PUBH 551,"Health Services Management, Health Economics and Health Policy",https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/638?entityType=Course&reportId=422
PUBH 552,Principles of Heath Economics and Policy,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/639?entityType=Course&reportId=422
PUBH 561,Graduate Research Seminar I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/634?entityType=Course&reportId=422
PUBH 599,Global Nutrition and Sustainability,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/628?entityType=Course&reportId=422
PUBH 601,Health Education and Promotion,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/642?entityType=Course&reportId=422
PUBH 631,Social and Behavioral Sciences in Public Health,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/643?entityType=Course&reportId=422
PUBH 633,Methods in Public Health,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/635?entityType=Course&reportId=422
PUBH 641,Problem Investigations in Environmental Health,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/636?entityType=Course&reportId=422
PUBH 651,Risk Management in Health Care,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/640?entityType=Course&reportId=422
PUBH 652,Applied Methods in Health Services Research,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/631?entityType=Course&reportId=422
PUBH 681,Master's Project Planning,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/629?entityType=Course&reportId=422
PUBH 682,Master's Project Implementation,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/630?entityType=Course&reportId=422
REL 110,Introduction to World Religions,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2991?entityType=Course&reportId=422
REL 212,Buddhist Religious Traditions,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2992?entityType=Course&reportId=422
REL 215,What is Islam? Anthropological Perspectives,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3093?entityType=Course&reportId=422
REL 261,History of Islam (570s to 1258),https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2586?entityType=Course&reportId=422
REL 263,The History of Islam II: Islam in the Modern World,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3091?entityType=Course&reportId=422
REL 268,Women and Islam in Central Eurasia,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3092?entityType=Course&reportId=422
REL 273,History of Sufism in the Middle East and Central Asia,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2587?entityType=Course&reportId=422
REL 320,The Crusades,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2588?entityType=Course&reportId=422
REL 329,Women in Islamic History,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3089?entityType=Course&reportId=422
REL 332,Islam and Politics in Eurasia,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3189?entityType=Course&reportId=422
REL 341,Eastern Christianity,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2619?entityType=Course&reportId=422
REL 435,The Archaeology of Ritual,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2873?entityType=Course&reportId=422
REL 440,Religions in the Soviet and Post-Soviet Eras,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2994?entityType=Course&reportId=422
REL 451,Conversion to Islam in Medieval and Central Asia,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2589?entityType=Course&reportId=422
REL 462,History of Islam Under Russian Rule,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3090?entityType=Course&reportId=422
REL 535,The Archaeology of Ritual,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2874?entityType=Course&reportId=422
REL 540,Religions in the Soviet and Post-Soviet Eras,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2993?entityType=Course&reportId=422
REL 551,Conversion to Islam in Medieval and Central Asia,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2584?entityType=Course&reportId=422
REL 562,History of Islam Under Russian Rule,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3088?entityType=Course&reportId=422
REL 740,Religions in the Soviet and Post-Soviet Eras,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2990?entityType=Course&reportId=422
REL 751,Conversion to Islam in Medieval and Central Asia,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2585?entityType=Course&reportId=422
ROBT 201,Mechanics: Statics and Dynamics,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/873?entityType=Course&reportId=422
ROBT 202,System Dynamics and Modeling,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1139?entityType=Course&reportId=422
ROBT 203,Electrical and Electronic Circuits I with Laboratory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1290?entityType=Course&reportId=422
ROBT 204,Electrical and Electronic Circuits II with Laboratory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1291?entityType=Course&reportId=422
ROBT 205,Signals and Sensing with Laboratory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1138?entityType=Course&reportId=422
ROBT 206,Microcontrollers with Laboratory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/978?entityType=Course&reportId=422
ROBT 301,Mechanical Design I with CAD and Machining Laboratory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/874?entityType=Course&reportId=422
ROBT 303,Linear Control Theory with Laboratory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1285?entityType=Course&reportId=422
ROBT 304,Electromechanical Systems with Laboratory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/875?entityType=Course&reportId=422
ROBT 305,Embedded Systems,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/912?entityType=Course&reportId=422
ROBT 307,Power Electronics,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1288?entityType=Course&reportId=422
ROBT 308,Industrial Automation,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1286?entityType=Course&reportId=422
ROBT 310,Image Processing,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1322?entityType=Course&reportId=422
ROBT 312,Robotics I: Kinematics and Dynamics,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1184?entityType=Course&reportId=422
ROBT 391,Research Methods,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1142?entityType=Course&reportId=422
ROBT 399,Internship,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1143?entityType=Course&reportId=422
ROBT 402,Robotic/Mechatronic System Design,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/951?entityType=Course&reportId=422
ROBT 403,"Robotics II: Control, Modeling and Learning with Laboratory",https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1183?entityType=Course&reportId=422
ROBT 407,Machine Learning with Applications,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/977?entityType=Course&reportId=422
ROBT 414,Human-Robot Interaction,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/924?entityType=Course&reportId=422
ROBT 491,Capstone Project I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1140?entityType=Course&reportId=422
ROBT 492,Capstone Project II,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1141?entityType=Course&reportId=422
ROBT 501,Robot Manipulation and Mobility,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1185?entityType=Course&reportId=422
ROBT 502,Robot Perception and Vision,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1081?entityType=Course&reportId=422
ROBT 503,Dynamic Systems and Control,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1082?entityType=Course&reportId=422
ROBT 611,Industrial Robotics,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/911?entityType=Course&reportId=422
